There are 32 threads
Mertens at 38759000000000: -81572
Mertens at 38760000000000: -90953
Mertens at 38761000000000: -82807
Mertens at 38762000000000: -87109
Mertens at 38763000000000: -109813
Mertens at 38764000000000: -130442
Mertens at 38765000000000: -92002
Mertens at 38766000000000: -81473
Mertens at 38767000000000: -96038
Mertens at 38768000000000: -93400
Mertens at 38769000000000: -84588
Mertens at 38770000000000: -99786
Mertens at 38771000000000: -98497
Mertens at 38772000000000: -114207
Mertens at 38773000000000: -88831
Mertens at 38774000000000: -69454
Mertens at 38775000000000: -53170
Mertens at 38776000000000: -41274
Mertens at 38777000000000: -30629
Mertens at 38778000000000: -27676
Mertens at 38779000000000: -26352
Mertens at 38780000000000: -37987
Mertens at 38781000000000: -44695
Mertens at 38782000000000: -27022
Mertens at 38783000000000: -85264
Mertens at 38784000000000: -33732
Mertens at 38785000000000: -39700
Mertens at 38786000000000: -61942
Mertens at 38787000000000: -107532
Mertens at 38788000000000: -120997
Mertens at 38789000000000: -141565
Mertens at 38790000000000: -126490
Mertens at 38791000000000: -101361
Mertens at 38792000000000: -96688
Mertens at 38793000000000: -99787
Mertens at 38794000000000: -95444
Mertens at 38795000000000: -116933
Mertens at 38796000000000: -149915
Mertens at 38797000000000: -121719
Mertens at 38798000000000: -87616
Mertens at 38799000000000: -109398
Mertens at 38800000000000: -104792
Mertens at 38801000000000: -133685
Mertens at 38802000000000: -136837
Mertens at 38803000000000: -186387
Mertens at 38804000000000: -166257
Mertens at 38805000000000: -195475
Mertens at 38806000000000: -188569
Mertens at 38807000000000: -149783
Mertens at 38808000000000: -174495
Mertens at 38809000000000: -192292
Mertens at 38810000000000: -172785
Mertens at 38811000000000: -175074
Mertens at 38812000000000: -203937
Mertens at 38813000000000: -227772
Mertens at 38814000000000: -275331
Mertens at 38815000000000: -272920
Mertens at 38816000000000: -290579
Mertens at 38817000000000: -265928
Mertens at 38818000000000: -241553
Mertens at 38819000000000: -214990
Mertens at 38820000000000: -238400
Mertens at 38821000000000: -288171
Mertens at 38822000000000: -285648
Mertens at 38823000000000: -249001
Mertens at 38824000000000: -241112
Mertens at 38825000000000: -228172
Mertens at 38826000000000: -221811
Mertens at 38827000000000: -210702
Mertens at 38828000000000: -220913
Mertens at 38829000000000: -190009
Mertens at 38830000000000: -185974
Mertens at 38831000000000: -173540
Mertens at 38832000000000: -165010
Mertens at 38833000000000: -120906
Mertens at 38834000000000: -141951
Mertens at 38835000000000: -165272
Mertens at 38836000000000: -142604
Mertens at 38837000000000: -127575
Mertens at 38838000000000: -105579
Mertens at 38839000000000: -139243
Mertens at 38840000000000: -131460
Mertens at 38841000000000: -126749
Mertens at 38842000000000: -128745
Mertens at 38843000000000: -129882
Mertens at 38844000000000: -134716
Mertens at 38845000000000: -121208
Mertens at 38846000000000: -85731
Mertens at 38847000000000: -76251
Mertens at 38848000000000: -121741
Mertens at 38849000000000: -83630
Mertens at 38850000000000: -125950
Mertens at 38851000000000: -135299
Mertens at 38852000000000: -126385
Mertens at 38853000000000: -130407
Mertens at 38854000000000: -73321
Mertens at 38855000000000: -79571
Mertens at 38856000000000: -89540
Mertens at 38857000000000: -135482
Mertens at 38858000000000: -203090
Mertens at 38859000000000: -196817
Mertens at 38860000000000: -182802
Mertens at 38861000000000: -189919
Mertens at 38862000000000: -196792
Mertens at 38863000000000: -184829
Mertens at 38864000000000: -191590
Mertens at 38865000000000: -194003
Mertens at 38866000000000: -187771
Mertens at 38867000000000: -173893
Mertens at 38868000000000: -171801
Mertens at 38869000000000: -131716
Mertens at 38870000000000: -138035
Mertens at 38871000000000: -126041
Mertens at 38872000000000: -138362
Mertens at 38873000000000: -153878
Mertens at 38874000000000: -121858
Mertens at 38875000000000: -97722
Mertens at 38876000000000: -134058
Mertens at 38877000000000: -162318
Mertens at 38878000000000: -207681
Mertens at 38879000000000: -180815
Mertens at 38880000000000: -147327
Mertens at 38881000000000: -123513
Mertens at 38882000000000: -121736
Mertens at 38883000000000: -137182
Mertens at 38884000000000: -147830
Mertens at 38885000000000: -155153
Mertens at 38886000000000: -129991
Mertens at 38887000000000: -98507
Mertens at 38888000000000: -117516
Mertens at 38889000000000: -137244
Mertens at 38890000000000: -163952
Mertens at 38891000000000: -192894
Mertens at 38892000000000: -172375
Mertens at 38893000000000: -172190
Mertens at 38894000000000: -186343
Mertens at 38895000000000: -169264
Mertens at 38896000000000: -178587
Mertens at 38897000000000: -187203
Mertens at 38898000000000: -196328
Mertens at 38899000000000: -170154
Mertens at 38900000000000: -121458
Mertens at 38901000000000: -127201
Mertens at 38902000000000: -128518
Mertens at 38903000000000: -130419
Mertens at 38904000000000: -117800
Mertens at 38905000000000: -95636
Mertens at 38906000000000: -98885
Mertens at 38907000000000: -105152
Mertens at 38908000000000: -106634
Mertens at 38909000000000: -89842
Mertens at 38910000000000: -74793
Mertens at 38911000000000: -42070
Mertens at 38912000000000: -56292
Mertens at 38913000000000: -54769
Mertens at 38914000000000: -91163
Mertens at 38915000000000: -72246
Mertens at 38916000000000: -58811
Mertens at 38917000000000: -83007
Mertens at 38918000000000: -86160
Mertens at 38919000000000: -123700
Mertens at 38920000000000: -131200
Mertens at 38921000000000: -114760
Mertens at 38922000000000: -99439
Mertens at 38923000000000: -131021
Mertens at 38924000000000: -177158
Mertens at 38925000000000: -175289
Mertens at 38926000000000: -161300
Mertens at 38927000000000: -173946
Mertens at 38928000000000: -169425
Mertens at 38929000000000: -180393
Mertens at 38930000000000: -175929
Mertens at 38931000000000: -199605
Mertens at 38932000000000: -151815
Mertens at 38933000000000: -176394
Mertens at 38934000000000: -171948
Mertens at 38935000000000: -191553
Mertens at 38936000000000: -217504
Mertens at 38937000000000: -240997
Mertens at 38938000000000: -281169
Mertens at 38939000000000: -249429
Mertens at 38940000000000: -242825
Mertens at 38941000000000: -286958
Mertens at 38942000000000: -235339
Mertens at 38943000000000: -235976
Mertens at 38944000000000: -273809
Mertens at 38945000000000: -253835
Mertens at 38946000000000: -245195
Mertens at 38947000000000: -231361
Mertens at 38948000000000: -223843
Mertens at 38949000000000: -259450
Mertens at 38950000000000: -278803
Mertens at 38951000000000: -271697
Mertens at 38952000000000: -237806
Mertens at 38953000000000: -244267
Mertens at 38954000000000: -223180
Mertens at 38955000000000: -235010
Mertens at 38956000000000: -267073
Mertens at 38957000000000: -264141
Mertens at 38958000000000: -273965
Mertens at 38959000000000: -209675
Mertens at 38960000000000: -268012
Mertens at 38961000000000: -235713
Mertens at 38962000000000: -199941
Mertens at 38963000000000: -190084
Mertens at 38964000000000: -208264
Mertens at 38965000000000: -237530
Mertens at 38966000000000: -234321
Mertens at 38967000000000: -267619
Mertens at 38968000000000: -297449
Mertens at 38969000000000: -280268
Mertens at 38970000000000: -282397
Mertens at 38971000000000: -299490
Mertens at 38972000000000: -323839
Mertens at 38973000000000: -328987
Mertens at 38974000000000: -368698
Mertens at 38975000000000: -401494
Mertens at 38976000000000: -428015
Mertens at 38977000000000: -387588
Mertens at 38978000000000: -383927
Mertens at 38979000000000: -390196
Mertens at 38980000000000: -413523
Mertens at 38981000000000: -411098
Mertens at 38982000000000: -385291
Mertens at 38983000000000: -397168
Mertens at 38984000000000: -430303
Mertens at 38985000000000: -484824
Mertens at 38986000000000: -496573
Mertens at 38987000000000: -496605
Mertens at 38988000000000: -480167
Mertens at 38989000000000: -491972
Mertens at 38990000000000: -472547
Mertens at 38991000000000: -454729
Mertens at 38992000000000: -458444
Mertens at 38993000000000: -420272
Mertens at 38994000000000: -398326
Mertens at 38995000000000: -453048
Mertens at 38996000000000: -486664
Mertens at 38997000000000: -463369
Mertens at 38998000000000: -455522
Mertens at 38999000000000: -420479
Mertens at 39000000000000: -405168
Mertens at 39001000000000: -380716
Mertens at 39002000000000: -424120
Mertens at 39003000000000: -445702
Mertens at 39004000000000: -445659
Mertens at 39005000000000: -455497
Mertens at 39006000000000: -436983
Mertens at 39007000000000: -444676
Mertens at 39008000000000: -413707
Mertens at 39009000000000: -438708
Mertens at 39010000000000: -416339
Mertens at 39011000000000: -412959
Mertens at 39012000000000: -364010
Mertens at 39013000000000: -352583
Mertens at 39014000000000: -306011
Mertens at 39015000000000: -328020
Mertens at 39016000000000: -356340
Mertens at 39017000000000: -325231
Mertens at 39018000000000: -365889
Mertens at 39019000000000: -354536
Mertens at 39020000000000: -349582
Mertens at 39021000000000: -360336
Mertens at 39022000000000: -341009
Mertens at 39023000000000: -338448
Mertens at 39024000000000: -319589
Mertens at 39025000000000: -321149
Mertens at 39026000000000: -296596
Mertens at 39027000000000: -277173
Mertens at 39028000000000: -286060
Mertens at 39029000000000: -287150
Mertens at 39030000000000: -283642
Mertens at 39031000000000: -312348
Mertens at 39032000000000: -314271
Mertens at 39033000000000: -275517
Mertens at 39034000000000: -237358
Mertens at 39035000000000: -241166
Mertens at 39036000000000: -235407
Mertens at 39037000000000: -229301
Mertens at 39038000000000: -256665
Mertens at 39039000000000: -258966
Mertens at 39040000000000: -249862
Mertens at 39041000000000: -257559
Mertens at 39042000000000: -240965
Mertens at 39043000000000: -216263
Mertens at 39044000000000: -224959
Mertens at 39045000000000: -252907
Mertens at 39046000000000: -295447
Mertens at 39047000000000: -283953
Mertens at 39048000000000: -273133
Mertens at 39049000000000: -278642
Mertens at 39050000000000: -320129
Mertens at 39051000000000: -279094
Mertens at 39052000000000: -299559
Mertens at 39053000000000: -271058
Mertens at 39054000000000: -268421
Mertens at 39055000000000: -273182
Mertens at 39056000000000: -225928
Mertens at 39057000000000: -242323
Mertens at 39058000000000: -186212
Mertens at 39059000000000: -172323
Mertens at 39060000000000: -162332
Mertens at 39061000000000: -154161
Mertens at 39062000000000: -110582
Mertens at 39063000000000: -89582
Mertens at 39064000000000: -88749
Mertens at 39065000000000: -122745
Mertens at 39066000000000: -135540
Mertens at 39067000000000: -115445
Mertens at 39068000000000: -74600
Mertens at 39069000000000: -62442
Mertens at 39070000000000: -35059
Mertens at 39071000000000: -47218
Mertens at 39072000000000: -43020
Mertens at 39073000000000: -52109
Mertens at 39074000000000: -68295
Mertens at 39075000000000: -20525
Mertens at 39076000000000: 5907
Mertens at 39077000000000: 26262
Mertens at 39078000000000: 34913
Mertens at 39079000000000: 66641
Mertens at 39080000000000: 32617
Mertens at 39081000000000: 37432
Mertens at 39082000000000: 44846
Mertens at 39083000000000: 48856
Mertens at 39084000000000: 60001
Mertens at 39085000000000: 42127
Mertens at 39086000000000: 27220
Mertens at 39087000000000: 62028
Mertens at 39088000000000: 68065
Mertens at 39089000000000: 55724
Mertens at 39090000000000: 30155
Mertens at 39091000000000: 7260
Mertens at 39092000000000: -9371
Mertens at 39093000000000: 5256
Mertens at 39094000000000: 15833
Mertens at 39095000000000: 5661
Mertens at 39096000000000: 36981
Mertens at 39097000000000: 31787
Mertens at 39098000000000: -836
Mertens at 39099000000000: -32192
Mertens at 39100000000000: -12882
Mertens at 39101000000000: -22478
Mertens at 39102000000000: -27257
Mertens at 39103000000000: -36536
Mertens at 39104000000000: -83613
Mertens at 39105000000000: -98840
Mertens at 39106000000000: -148731
Mertens at 39107000000000: -119612
Mertens at 39108000000000: -116819
Mertens at 39109000000000: -114490
Mertens at 39110000000000: -78950
Mertens at 39111000000000: -59612
Mertens at 39112000000000: -24397
Mertens at 39113000000000: -24447
Mertens at 39114000000000: -55388
Mertens at 39115000000000: -35661
Mertens at 39116000000000: 27685
Mertens at 39117000000000: -6553
Mertens at 39118000000000: 4792
Mertens at 39119000000000: 3233
Mertens at 39120000000000: -8486
Mertens at 39121000000000: -15615
Mertens at 39122000000000: -20439
Mertens at 39123000000000: 29630
Mertens at 39124000000000: 31554
Mertens at 39125000000000: 64071
Mertens at 39126000000000: 27905
Mertens at 39127000000000: 59273
Mertens at 39128000000000: 2601
Mertens at 39129000000000: 10754
Mertens at 39130000000000: 18933
Mertens at 39131000000000: 4683
Mertens at 39132000000000: -40944
Mertens at 39133000000000: -54774
Mertens at 39134000000000: -7693
Mertens at 39135000000000: -7619
Mertens at 39136000000000: -37959
Mertens at 39137000000000: -27338
Mertens at 39138000000000: 11132
Mertens at 39139000000000: -2270
Mertens at 39140000000000: -26317
Mertens at 39141000000000: -50034
Mertens at 39142000000000: -38018
Mertens at 39143000000000: -53209
Mertens at 39144000000000: -57824
Mertens at 39145000000000: -103454
Mertens at 39146000000000: -113470
Mertens at 39147000000000: -102314
Mertens at 39148000000000: -53797
Mertens at 39149000000000: -36881
Mertens at 39150000000000: -72696
Mertens at 39151000000000: -43830
Mertens at 39152000000000: -50336
Mertens at 39153000000000: -69034
Mertens at 39154000000000: -54616
Mertens at 39155000000000: -56423
Mertens at 39156000000000: -79377
Mertens at 39157000000000: -75331
Mertens at 39158000000000: -43715
Mertens at 39159000000000: -46756
Mertens at 39160000000000: -12803
Mertens at 39161000000000: -24184
Mertens at 39162000000000: -33345
Mertens at 39163000000000: -17228
Mertens at 39164000000000: 18536
Mertens at 39165000000000: -13453
Mertens at 39166000000000: -57010
Mertens at 39167000000000: -52976
Mertens at 39168000000000: -59788
Mertens at 39169000000000: -73225
Mertens at 39170000000000: -77111
Mertens at 39171000000000: -102232
Mertens at 39172000000000: -45343
Mertens at 39173000000000: -50358
Mertens at 39174000000000: -19488
Mertens at 39175000000000: -12944
Mertens at 39176000000000: -45824
Mertens at 39177000000000: -57128
Mertens at 39178000000000: -59012
Mertens at 39179000000000: -91895
Mertens at 39180000000000: -140264
Mertens at 39181000000000: -123938
Mertens at 39182000000000: -132056
Mertens at 39183000000000: -93263
Mertens at 39184000000000: -58930
Mertens at 39185000000000: -30769
Mertens at 39186000000000: -34556
Mertens at 39187000000000: -37651
Mertens at 39188000000000: -19868
Mertens at 39189000000000: -25911
Mertens at 39190000000000: -13625
Mertens at 39191000000000: -8127
